State,County,Registration Date,Vehicle Make,Vehicle Model,Vehicle Model Year,Drivetrain Type,Vehicle GVWR Class,Vehicle GVWR Category,Vehicle Count,DMV Snapshot ID,DMV Snapshot (Date),Latest DMV Snapshot Flag
"TN","Madison County","12/1/2023","CADILLAC","LYRIQ","2023","BEV","2A","Light-Duty (Class 1-2A)",1,20,"DMV Snapshot (12/31/2023)",False
"TN","Loudon County","9/1/2024","CADILLAC","LYRIQ","2023","BEV","2A","Light-Duty (Class 1-2A)",1,23,"DMV Snapshot (9/30/2024)",True
"TN","Unicoi County","9/1/2024","CADILLAC","LYRIQ","2023","BEV","2A","Light-Duty (Class 1-2A)",1,23,"DMV Snapshot (9/30/2024)",True
"TN","Hamilton County","3/1/2023","CADILLAC","LYRIQ","2023","BEV","2A","Light-Duty (Class 1-2A)",1,17,"DMV Snapshot (3/31/2023)",False
"TN","Unicoi County","12/1/2023","CADILLAC","LYRIQ","2023","BEV","2A","Light-Duty (Class 1-2A)",1,20,"DMV Snapshot (12/31/2023)",False
"TN","Blount County","6/1/2024","CADILLAC","LYRIQ","2023","BEV","2A","Light-Duty (Class 1-2A)",1,22,"DMV Snapshot (6/30/2024)",False
"TN","Loudon County","9/1/2023","CADILLAC","LYRIQ","2023","BEV","2A","Light-Duty (Class 1-2A)",1,19,"DMV Snapshot (9/30/2023)",False
"TN","Jefferson County","3/1/2024","CADILLAC","LYRIQ","2023","BEV","2A","Light-Duty (Class 1-2A)",1,21,"DMV Snapshot (3/31/2024)",False
"TN","Wilson County","9/1/2023","CADILLAC","LYRIQ","2023","BEV","2A","Light-Duty (Class 1-2A)",1,19,"DMV Snapshot (9/30/2023)",False
"TN","Unicoi County","3/1/2024","CADILLAC","LYRIQ","2023","BEV","2A","Light-Duty (Class 1-2A)",1,21,"DMV Snapshot (3/31/2024)",False
"TN","Sevier County","3/1/2024","CADILLAC","LYRIQ","2023","BEV","2A","Light-Duty (Class 1-2A)",1,21,"DMV Snapshot (3/31/2024)",False
"TN","Wilson County","9/1/2024","CADILLAC","LYRIQ","2023","BEV","2A","Light-Duty (Class 1-2A)",1,23,"DMV Snapshot (9/30/2024)",True
"TN","Blount County","3/1/2024","CADILLAC","LYRIQ","2023","BEV","2A","Light-Duty (Class 1-2A)",1,21,"DMV Snapshot (3/31/2024)",False
"TN","Blount County","12/1/2023","CADILLAC","LYRIQ","2023","BEV","2A","Light-Duty (Class 1-2A)",1,20,"DMV Snapshot (12/31/2023)",False
"TN","Montgomery County","12/1/2023","CADILLAC","LYRIQ","2023","BEV","2A","Light-Duty (Class 1-2A)",1,20,"DMV Snapshot (12/31/2023)",False
"TN","Loudon County","3/1/2024","CADILLAC","LYRIQ","2023","BEV","2A","Light-Duty (Class 1-2A)",1,21,"DMV Snapshot (3/31/2024)",False
"TN","Wilson County","3/1/2023","CADILLAC","LYRIQ","2023","BEV","2A","Light-Duty (Class 1-2A)",1,17,"DMV Snapshot (3/31/2023)",False
"TN","Montgomery County","6/1/2024","CADILLAC","LYRIQ","2023","BEV","2A","Light-Duty (Class 1-2A)",1,22,"DMV Snapshot (6/30/2024)",False
"TN","Unicoi County","6/1/2024","CADILLAC","LYRIQ","2023","BEV","2A","Light-Duty (Class 1-2A)",1,22,"DMV Snapshot (6/30/2024)",False
"TN","Rutherford County","9/1/2023","CADILLAC","LYRIQ","2023","BEV","2A","Light-Duty (Class 1-2A)",1,19,"DMV Snapshot (9/30/2023)",False
"TN","Williamson County","3/1/2023","CADILLAC","LYRIQ","2023","BEV","2A","Light-Duty (Class 1-2A)",1,17,"DMV Snapshot (3/31/2023)",False
"TN","Wilson County","12/1/2023","CADILLAC","LYRIQ","2023","BEV","2A","Light-Duty (Class 1-2A)",1,20,"DMV Snapshot (12/31/2023)",False
"TN","Hamilton County","6/1/2023","CADILLAC","LYRIQ","2023","BEV","2A","Light-Duty (Class 1-2A)",1,18,"DMV Snapshot (6/30/2023)",False
"TN","Wilson County","6/1/2023","CADILLAC","LYRIQ","2023","BEV","2A","Light-Duty (Class 1-2A)",1,18,"DMV Snapshot (6/30/2023)",False
"TN","Knox County","9/1/2024","CADILLAC","LYRIQ","2023","BEV","2A","Light-Duty (Class 1-2A)",1,23,"DMV Snapshot (9/30/2024)",True
"TN","Madison County","9/1/2024","CADILLAC","LYRIQ","2023","BEV","2A","Light-Duty (Class 1-2A)",1,23,"DMV Snapshot (9/30/2024)",True
"TN","Sevier County","12/1/2023","CADILLAC","LYRIQ","2023","BEV","2A","Light-Duty (Class 1-2A)",1,20,"DMV Snapshot (12/31/2023)",False
"TN","Roane County","9/1/2024","CADILLAC","LYRIQ","2023","BEV","2A","Light-Duty (Class 1-2A)",1,23,"DMV Snapshot (9/30/2024)",True
"TN","Roane County","6/1/2024","CADILLAC","LYRIQ","2023","BEV","2A","Light-Duty (Class 1-2A)",1,22,"DMV Snapshot (6/30/2024)",False
"TN","Sevier County","6/1/2024","CADILLAC","LYRIQ","2023","BEV","2A","Light-Duty (Class 1-2A)",1,22,"DMV Snapshot (6/30/2024)",False
"TN","Blount County","9/1/2024","FISKER","OCEAN","2023","BEV","2A","Light-Duty (Class 1-2A)",1,23,"DMV Snapshot (9/30/2024)",True
"TN","Robertson County","3/1/2024","FISKER","OCEAN","2023","BEV","2A","Light-Duty (Class 1-2A)",1,21,"DMV Snapshot (3/31/2024)",False
"TN","Rutherford County","9/1/2024","FISKER","OCEAN","2023","BEV","2A","Light-Duty (Class 1-2A)",1,23,"DMV Snapshot (9/30/2024)",True
"TN","Shelby County","3/1/2024","FISKER","OCEAN","2023","BEV","2A","Light-Duty (Class 1-2A)",1,21,"DMV Snapshot (3/31/2024)",False
"TN","Wilson County","6/1/2024","FISKER","OCEAN","2023","BEV","2A","Light-Duty (Class 1-2A)",1,22,"DMV Snapshot (6/30/2024)",False
"TN","Wilson County","3/1/2024","FISKER","OCEAN","2023","BEV","2A","Light-Duty (Class 1-2A)",1,21,"DMV Snapshot (3/31/2024)",False
"TN","Sullivan County","6/1/2024","FISKER","OCEAN","2023","BEV","2A","Light-Duty (Class 1-2A)",1,22,"DMV Snapshot (6/30/2024)",False
"TN","Wilson County","9/1/2024","FISKER","OCEAN","2023","BEV","2A","Light-Duty (Class 1-2A)",1,23,"DMV Snapshot (9/30/2024)",True
"TN","Hamilton County","3/1/2024","FISKER","OCEAN","2023","BEV","2A","Light-Duty (Class 1-2A)",1,21,"DMV Snapshot (3/31/2024)",False
"TN","Robertson County","9/1/2024","FISKER","OCEAN","2023","BEV","2A","Light-Duty (Class 1-2A)",1,23,"DMV Snapshot (9/30/2024)",True
"TN","Robertson County","6/1/2024","FISKER","OCEAN","2023","BEV","2A","Light-Duty (Class 1-2A)",1,22,"DMV Snapshot (6/30/2024)",False
"TN","Davidson County","12/1/2023","FISKER","OCEAN","2023","BEV","2A","Light-Duty (Class 1-2A)",1,20,"DMV Snapshot (12/31/2023)",False
"TN","Hamilton County","6/1/2024","FISKER","OCEAN","2023","BEV","2A","Light-Duty (Class 1-2A)",1,22,"DMV Snapshot (6/30/2024)",False
"TN","Sullivan County","9/1/2024","FISKER","OCEAN","2023","BEV","2A","Light-Duty (Class 1-2A)",1,23,"DMV Snapshot (9/30/2024)",True
"TN","Montgomery County","3/1/2024","FISKER","OCEAN","2023","BEV","2A","Light-Duty (Class 1-2A)",1,21,"DMV Snapshot (3/31/2024)",False
"TN","Blount County","3/1/2024","FISKER","OCEAN","2023","BEV","2A","Light-Duty (Class 1-2A)",1,21,"DMV Snapshot (3/31/2024)",False
"TN","Williamson County","12/1/2023","FISKER","OCEAN","2023","BEV","2A","Light-Duty (Class 1-2A)",1,20,"DMV Snapshot (12/31/2023)",False
"TN","Blount County","6/1/2024","FISKER","OCEAN","2023","BEV","2A","Light-Duty (Class 1-2A)",1,22,"DMV Snapshot (6/30/2024)",False
"TN","Maury County","9/1/2024","FISKER","OCEAN","2023","BEV","2A","Light-Duty (Class 1-2A)",1,23,"DMV Snapshot (9/30/2024)",True
"TN","Knox County","3/1/2024","FISKER","OCEAN","2023","BEV","2A","Light-Duty (Class 1-2A)",1,21,"DMV Snapshot (3/31/2024)",False
"TN","Sullivan County","3/1/2024","FISKER","OCEAN","2023","BEV","2A","Light-Duty (Class 1-2A)",1,21,"DMV Snapshot (3/31/2024)",False
"TN","Bradley County","9/1/2024","BMW","IX","2023","BEV","2A","Light-Duty (Class 1-2A)",1,23,"DMV Snapshot (9/30/2024)",True
"TN","Shelby County","12/1/2022","BMW","IX","2023","BEV","2A","Light-Duty (Class 1-2A)",1,16,"DMV Snapshot (12/31/2022)",False
"TN","Bradley County","12/1/2023","BMW","IX","2023","BEV","2A","Light-Duty (Class 1-2A)",1,20,"DMV Snapshot (12/31/2023)",False
"TN","Cheatham County","12/1/2023","BMW","IX","2023","BEV","2A","Light-Duty (Class 1-2A)",1,20,"DMV Snapshot (12/31/2023)",False
"TN","Cheatham County","9/1/2024","BMW","IX","2023","BEV","2A","Light-Duty (Class 1-2A)",1,23,"DMV Snapshot (9/30/2024)",True
"TN","Cheatham County","6/1/2023","BMW","IX","2023","BEV","2A","Light-Duty (Class 1-2A)",1,18,"DMV Snapshot (6/30/2023)",False
"TN","Williamson County","12/1/2022","BMW","IX","2023","BEV","2A","Light-Duty (Class 1-2A)",1,16,"DMV Snapshot (12/31/2022)",False
"TN","Houston County","6/1/2024","BMW","IX","2023","BEV","2A","Light-Duty (Class 1-2A)",1,22,"DMV Snapshot (6/30/2024)",False
"TN","Knox County","9/1/2022","BMW","IX","2023","BEV","2A","Light-Duty (Class 1-2A)",1,15,"DMV Snapshot (9/30/2022)",False
"TN","Sumner County","6/1/2024","BMW","IX","2023","BEV","2A","Light-Duty (Class 1-2A)",1,22,"DMV Snapshot (6/30/2024)",False
"TN","Bradley County","9/1/2023","BMW","IX","2023","BEV","2A","Light-Duty (Class 1-2A)",1,19,"DMV Snapshot (9/30/2023)",False
"TN","Knox County","3/1/2024","BMW","IX","2023","BEV","2A","Light-Duty (Class 1-2A)",1,21,"DMV Snapshot (3/31/2024)",False
"TN","Knox County","6/1/2024","BMW","IX","2023","BEV","2A","Light-Duty (Class 1-2A)",1,22,"DMV Snapshot (6/30/2024)",False
"TN","Sumner County","9/1/2023","BMW","IX","2023","BEV","2A","Light-Duty (Class 1-2A)",1,19,"DMV Snapshot (9/30/2023)",False
"TN","Cheatham County","9/1/2023","BMW","IX","2023","BEV","2A","Light-Duty (Class 1-2A)",1,19,"DMV Snapshot (9/30/2023)",False
"TN","Shelby County","9/1/2023","BMW","IX","2023","BEV","2A","Light-Duty (Class 1-2A)",1,19,"DMV Snapshot (9/30/2023)",False
"TN","Bradley County","3/1/2024","BMW","IX","2023","BEV","2A","Light-Duty (Class 1-2A)",1,21,"DMV Snapshot (3/31/2024)",False
"TN","Shelby County","3/1/2023","BMW","IX","2023","BEV","2A","Light-Duty (Class 1-2A)",1,17,"DMV Snapshot (3/31/2023)",False
"TN","Knox County","12/1/2023","BMW","IX","2023","BEV","2A","Light-Duty (Class 1-2A)",1,20,"DMV Snapshot (12/31/2023)",False
"TN","Knox County","12/1/2022","BMW","IX","2023","BEV","2A","Light-Duty (Class 1-2A)",1,16,"DMV Snapshot (12/31/2022)",False
"TN","Knox County","9/1/2023","BMW","IX","2023","BEV","2A","Light-Duty (Class 1-2A)",1,19,"DMV Snapshot (9/30/2023)",False
"TN","Sumner County","3/1/2024","BMW","IX","2023","BEV","2A","Light-Duty (Class 1-2A)",1,21,"DMV Snapshot (3/31/2024)",False
"TN","Sumner County","9/1/2024","BMW","IX","2023","BEV","2A","Light-Duty (Class 1-2A)",1,23,"DMV Snapshot (9/30/2024)",True
"TN","Davidson County","3/1/2023","BMW","IX","2023","BEV","2A","Light-Duty (Class 1-2A)",1,17,"DMV Snapshot (3/31/2023)",False
"TN","Knox County","9/1/2024","BMW","IX","2023","BEV","2A","Light-Duty (Class 1-2A)",1,23,"DMV Snapshot (9/30/2024)",True
"TN","Cheatham County","6/1/2024","BMW","IX","2023","BEV","2A","Light-Duty (Class 1-2A)",1,22,"DMV Snapshot (6/30/2024)",False
"TN","Sumner County","12/1/2023","BMW","IX","2023","BEV","2A","Light-Duty (Class 1-2A)",1,20,"DMV Snapshot (12/31/2023)",False
"TN","Houston County","3/1/2024","BMW","IX","2023","BEV","2A","Light-Duty (Class 1-2A)",1,21,"DMV Snapshot (3/31/2024)",False
"TN","Shelby County","9/1/2022","BMW","IX","2023","BEV","2A","Light-Duty (Class 1-2A)",1,15,"DMV Snapshot (9/30/2022)",False
"TN","Houston County","9/1/2024","BMW","IX","2023","BEV","2A","Light-Duty (Class 1-2A)",1,23,"DMV Snapshot (9/30/2024)",True
"TN","Cheatham County","3/1/2023","BMW","IX","2023","BEV","2A","Light-Duty (Class 1-2A)",1,17,"DMV Snapshot (3/31/2023)",False
"TN","Cheatham County","3/1/2024","BMW","IX","2023","BEV","2A","Light-Duty (Class 1-2A)",1,21,"DMV Snapshot (3/31/2024)",False
"TN","Montgomery County","6/1/2024","BMW","IX","2023","BEV","2A","Light-Duty (Class 1-2A)",1,22,"DMV Snapshot (6/30/2024)",False
"TN","Fayette County","9/1/2023","BMW","IX","2023","BEV","2A","Light-Duty (Class 1-2A)",1,19,"DMV Snapshot (9/30/2023)",False
"TN","Hamilton County","12/1/2022","BMW","IX","2023","BEV","2A","Light-Duty (Class 1-2A)",1,16,"DMV Snapshot (12/31/2022)",False
"TN","Knox County","6/1/2023","BMW","IX","2023","BEV","2A","Light-Duty (Class 1-2A)",1,18,"DMV Snapshot (6/30/2023)",False
"TN","Fayette County","6/1/2023","BMW","IX","2023","BEV","2A","Light-Duty (Class 1-2A)",1,18,"DMV Snapshot (6/30/2023)",False
"TN","Jefferson County","9/1/2024","BMW","IX","2023","BEV","2A","Light-Duty (Class 1-2A)",1,23,"DMV Snapshot (9/30/2024)",True
"TN","Knox County","12/1/2022","BMW","IX","2023","BEV","2A","Light-Duty (Class 1-2A)",1,16,"DMV Snapshot (12/31/2022)",False
"TN","Montgomery County","3/1/2024","BMW","IX","2023","BEV","2A","Light-Duty (Class 1-2A)",1,21,"DMV Snapshot (3/31/2024)",False
"TN","Jefferson County","3/1/2024","BMW","IX","2023","BEV","2A","Light-Duty (Class 1-2A)",1,21,"DMV Snapshot (3/31/2024)",False
"TN","Rutherford County","9/1/2023","BMW","IX","2023","BEV","2A","Light-Duty (Class 1-2A)",1,19,"DMV Snapshot (9/30/2023)",False
"TN","Putnam County","9/1/2024","BMW","IX","2023","BEV","2A","Light-Duty (Class 1-2A)",1,23,"DMV Snapshot (9/30/2024)",True
"TN","Wilson County","12/1/2023","BMW","IX","2023","BEV","2A","Light-Duty (Class 1-2A)",1,20,"DMV Snapshot (12/31/2023)",False
"TN","Fayette County","3/1/2024","BMW","IX","2023","BEV","2A","Light-Duty (Class 1-2A)",1,21,"DMV Snapshot (3/31/2024)",False
"TN","Wilson County","6/1/2023","BMW","IX","2023","BEV","2A","Light-Duty (Class 1-2A)",1,18,"DMV Snapshot (6/30/2023)",False
"TN","Wilson County","9/1/2023","BMW","IX","2023","BEV","2A","Light-Duty (Class 1-2A)",1,19,"DMV Snapshot (9/30/2023)",False
"TN","Fayette County","9/1/2024","BMW","IX","2023","BEV","2A","Light-Duty (Class 1-2A)",1,23,"DMV Snapshot (9/30/2024)",True
"TN","Montgomery County","9/1/2023","BMW","IX","2023","BEV","2A","Light-Duty (Class 1-2A)",1,19,"DMV Snapshot (9/30/2023)",False
"TN","Montgomery County","3/1/2023","BMW","IX","2023","BEV","2A","Light-Duty (Class 1-2A)",1,17,"DMV Snapshot (3/31/2023)",False
"TN","Fayette County","6/1/2024","BMW","IX","2023","BEV","2A","Light-Duty (Class 1-2A)",1,22,"DMV Snapshot (6/30/2024)",False
"TN","Davidson County","12/1/2022","BMW","IX","2023","BEV","2A","Light-Duty (Class 1-2A)",1,16,"DMV Snapshot (12/31/2022)",False
"TN","Montgomery County","6/1/2023","BMW","IX","2023","BEV","2A","Light-Duty (Class 1-2A)",1,18,"DMV Snapshot (6/30/2023)",False
"TN","Montgomery County","9/1/2024","BMW","IX","2023","BEV","2A","Light-Duty (Class 1-2A)",1,23,"DMV Snapshot (9/30/2024)",True
"TN","Putnam County","6/1/2023","BMW","IX","2023","BEV","2A","Light-Duty (Class 1-2A)",1,18,"DMV Snapshot (6/30/2023)",False
"TN","Jefferson County","6/1/2023","BMW","IX","2023","BEV","2A","Light-Duty (Class 1-2A)",1,18,"DMV Snapshot (6/30/2023)",False
"TN","Sumner County","3/1/2024","BMW","IX","2023","BEV","2A","Light-Duty (Class 1-2A)",1,21,"DMV Snapshot (3/31/2024)",False
"TN","Rutherford County","3/1/2023","BMW","IX","2023","BEV","2A","Light-Duty (Class 1-2A)",1,17,"DMV Snapshot (3/31/2023)",False
"TN","Davidson County","3/1/2023","BMW","IX","2023","BEV","2A","Light-Duty (Class 1-2A)",1,17,"DMV Snapshot (3/31/2023)",False
"TN","Hamilton County","9/1/2022","BMW","IX","2023","BEV","2A","Light-Duty (Class 1-2A)",1,15,"DMV Snapshot (9/30/2022)",False
"TN","Jefferson County","9/1/2023","BMW","IX","2023","BEV","2A","Light-Duty (Class 1-2A)",1,19,"DMV Snapshot (9/30/2023)",False
"TN","Montgomery County","12/1/2023","BMW","IX","2023","BEV","2A","Light-Duty (Class 1-2A)",1,20,"DMV Snapshot (12/31/2023)",False
"TN","Montgomery County","12/1/2022","BMW","IX","2023","BEV","2A","Light-Duty (Class 1-2A)",1,16,"DMV Snapshot (12/31/2022)",False
"TN","Jefferson County","6/1/2024","BMW","IX","2023","BEV","2A","Light-Duty (Class 1-2A)",1,22,"DMV Snapshot (6/30/2024)",False
"TN","Williamson County","12/1/2022","BMW","IX","2023","BEV","2A","Light-Duty (Class 1-2A)",1,16,"DMV Snapshot (12/31/2022)",False
"TN","Jefferson County","12/1/2023","BMW","IX","2023","BEV","2A","Light-Duty (Class 1-2A)",1,20,"DMV Snapshot (12/31/2023)",False
"TN","Sumner County","12/1/2023","BMW","IX","2023","BEV","2A","Light-Duty (Class 1-2A)",1,20,"DMV Snapshot (12/31/2023)",False
"TN","Cumberland County","6/1/2023","BMW","X5","2023","PHEV","2A","Light-Duty (Class 1-2A)",1,18,"DMV Snapshot (6/30/2023)",False
"TN","Washington County","12/1/2022","BMW","X5","2023","PHEV","2A","Light-Duty (Class 1-2A)",1,16,"DMV Snapshot (12/31/2022)",False
"TN","Henderson County","3/1/2023","BMW","X5","2023","PHEV","2A","Light-Duty (Class 1-2A)",1,17,"DMV Snapshot (3/31/2023)",False
"TN","Williamson County","9/1/2022","BMW","X5","2023","PHEV","2A","Light-Duty (Class 1-2A)",1,15,"DMV Snapshot (9/30/2022)",False
"TN","Haywood County","6/1/2024","BMW","X5","2023","PHEV","2A","Light-Duty (Class 1-2A)",1,22,"DMV Snapshot (6/30/2024)",False
"TN","Johnson County","9/1/2023","BMW","X5","2023","PHEV","2A","Light-Duty (Class 1-2A)",1,19,"DMV Snapshot (9/30/2023)",False
"TN","Roane County","9/1/2023","BMW","X5","2023","PHEV","2A","Light-Duty (Class 1-2A)",1,19,"DMV Snapshot (9/30/2023)",False
"TN","Fayette County","9/1/2023","BMW","X5","2023","PHEV","2A","Light-Duty (Class 1-2A)",1,19,"DMV Snapshot (9/30/2023)",False
"TN","Roane County","12/1/2023","BMW","X5","2023","PHEV","2A","Light-Duty (Class 1-2A)",1,20,"DMV Snapshot (12/31/2023)",False
"TN","Henderson County","12/1/2023","BMW","X5","2023","PHEV","2A","Light-Duty (Class 1-2A)",1,20,"DMV Snapshot (12/31/2023)",False
"TN","Smith County","6/1/2024","BMW","X5","2023","PHEV","2A","Light-Duty (Class 1-2A)",1,22,"DMV Snapshot (6/30/2024)",False
"TN","Loudon County","9/1/2023","BMW","X5","2023","PHEV","2A","Light-Duty (Class 1-2A)",1,19,"DMV Snapshot (9/30/2023)",False
"TN","Wilson County","3/1/2023","BMW","X5","2023","PHEV","2A","Light-Duty (Class 1-2A)",1,17,"DMV Snapshot (3/31/2023)",False
"TN","Wilson County","9/1/2023","BMW","X5","2023","PHEV","2A","Light-Duty (Class 1-2A)",1,19,"DMV Snapshot (9/30/2023)",False
"TN","Sullivan County","9/1/2024","BMW","X5","2023","PHEV","2A","Light-Duty (Class 1-2A)",1,23,"DMV Snapshot (9/30/2024)",True
"TN","Putnam County","6/1/2024","BMW","X5","2023","PHEV","2A","Light-Duty (Class 1-2A)",1,22,"DMV Snapshot (6/30/2024)",False
"TN","Pickett County","9/1/2024","BMW","X5","2023","PHEV","2A","Light-Duty (Class 1-2A)",1,23,"DMV Snapshot (9/30/2024)",True
"TN","Henderson County","6/1/2023","BMW","X5","2023","PHEV","2A","Light-Duty (Class 1-2A)",1,18,"DMV Snapshot (6/30/2023)",False
"TN","Davidson County","9/1/2022","BMW","X5","2023","PHEV","2A","Light-Duty (Class 1-2A)",1,15,"DMV Snapshot (9/30/2022)",False
"TN","Loudon County","6/1/2023","BMW","X5","2023","PHEV","2A","Light-Duty (Class 1-2A)",1,18,"DMV Snapshot (6/30/2023)",False
"TN","Johnson County","12/1/2023","BMW","X5","2023","PHEV","2A","Light-Duty (Class 1-2A)",1,20,"DMV Snapshot (12/31/2023)",False
"TN","Johnson County","9/1/2024","BMW","X5","2023","PHEV","2A","Light-Duty (Class 1-2A)",1,23,"DMV Snapshot (9/30/2024)",True
"TN","Loudon County","3/1/2023","BMW","X5","2023","PHEV","2A","Light-Duty (Class 1-2A)",1,17,"DMV Snapshot (3/31/2023)",False
"TN","Haywood County","9/1/2023","BMW","X5","2023","PHEV","2A","Light-Duty (Class 1-2A)",1,19,"DMV Snapshot (9/30/2023)",False
"TN","Putnam County","12/1/2023","BMW","X5","2023","PHEV","2A","Light-Duty (Class 1-2A)",1,20,"DMV Snapshot (12/31/2023)",False
"TN","Roane County","3/1/2024","BMW","X5","2023","PHEV","2A","Light-Duty (Class 1-2A)",1,21,"DMV Snapshot (3/31/2024)",False
"TN","Haywood County","6/1/2023","BMW","X5","2023","PHEV","2A","Light-Duty (Class 1-2A)",1,18,"DMV Snapshot (6/30/2023)",False
"TN","Smith County","3/1/2024","BMW","X5","2023","PHEV","2A","Light-Duty (Class 1-2A)",1,21,"DMV Snapshot (3/31/2024)",False
"TN","Maury County","3/1/2024","BMW","X5","2023","PHEV","2A","Light-Duty (Class 1-2A)",1,21,"DMV Snapshot (3/31/2024)",False
"TN","Henderson County","9/1/2024","BMW","X5","2023","PHEV","2A","Light-Duty (Class 1-2A)",1,23,"DMV Snapshot (9/30/2024)",True
"TN","Henderson County","6/1/2024","BMW","X5","2023","PHEV","2A","Light-Duty (Class 1-2A)",1,22,"DMV Snapshot (6/30/2024)",False
"TN","Putnam County","3/1/2024","BMW","X5","2023","PHEV","2A","Light-Duty (Class 1-2A)",1,21,"DMV Snapshot (3/31/2024)",False
"TN","Roane County","6/1/2024","BMW","X5","2023","PHEV","2A","Light-Duty (Class 1-2A)",1,22,"DMV Snapshot (6/30/2024)",False
"TN","Bradley County","9/1/2024","BMW","X5","2023","PHEV","2A","Light-Duty (Class 1-2A)",1,23,"DMV Snapshot (9/30/2024)",True
"TN","Fayette County","3/1/2023","BMW","X5","2023","PHEV","2A","Light-Duty (Class 1-2A)",1,17,"DMV Snapshot (3/31/2023)",False
"TN","Fayette County","12/1/2022","BMW","X5","2023","PHEV","2A","Light-Duty (Class 1-2A)",1,16,"DMV Snapshot (12/31/2022)",False
"TN","Henderson County","12/1/2022","BMW","X5","2023","PHEV","2A","Light-Duty (Class 1-2A)",1,16,"DMV Snapshot (12/31/2022)",False
"TN","Haywood County","3/1/2023","BMW","X5","2023","PHEV","2A","Light-Duty (Class 1-2A)",1,17,"DMV Snapshot (3/31/2023)",False
"TN","Fayette County","9/1/2024","BMW","X5","2023","PHEV","2A","Light-Duty (Class 1-2A)",1,23,"DMV Snapshot (9/30/2024)",True
"TN","Cumberland County","9/1/2023","BMW","X5","2023","PHEV","2A","Light-Duty (Class 1-2A)",1,19,"DMV Snapshot (9/30/2023)",False
"TN","Johnson County","6/1/2024","BMW","X5","2023","PHEV","2A","Light-Duty (Class 1-2A)",1,22,"DMV Snapshot (6/30/2024)",False
"TN","Henderson County","9/1/2023","BMW","X5","2023","PHEV","2A","Light-Duty (Class 1-2A)",1,19,"DMV Snapshot (9/30/2023)",False
"TN","Pickett County","6/1/2024","BMW","X5","2023","PHEV","2A","Light-Duty (Class 1-2A)",1,22,"DMV Snapshot (6/30/2024)",False
"TN","Johnson County","3/1/2024","BMW","X5","2023","PHEV","2A","Light-Duty (Class 1-2A)",1,21,"DMV Snapshot (3/31/2024)",False
"TN","Fayette County","12/1/2023","BMW","X5","2023","PHEV","2A","Light-Duty (Class 1-2A)",1,20,"DMV Snapshot (12/31/2023)",False
"TN","Pickett County","3/1/2024","BMW","X5","2023","PHEV","2A","Light-Duty (Class 1-2A)",1,21,"DMV Snapshot (3/31/2024)",False
"TN","Sullivan County","3/1/2024","BMW","X5","2023","PHEV","2A","Light-Duty (Class 1-2A)",1,21,"DMV Snapshot (3/31/2024)",False
"TN","Montgomery County","9/1/2022","BMW","X5","2023","PHEV","2A","Light-Duty (Class 1-2A)",1,15,"DMV Snapshot (9/30/2022)",False
"TN","Maury County","6/1/2024","BMW","X5","2023","PHEV","2A","Light-Duty (Class 1-2A)",1,22,"DMV Snapshot (6/30/2024)",False
"TN","Cumberland County","12/1/2022","BMW","X5","2023","PHEV","2A","Light-Duty (Class 1-2A)",1,16,"DMV Snapshot (12/31/2022)",False
"TN","Haywood County","3/1/2024","BMW","X5","2023","PHEV","2A","Light-Duty (Class 1-2A)",1,21,"DMV Snapshot (3/31/2024)",False
"TN","Haywood County","12/1/2023","BMW","X5","2023","PHEV","2A","Light-Duty (Class 1-2A)",1,20,"DMV Snapshot (12/31/2023)",False
"TN","Hamilton County","9/1/2022","BMW","X5","2023","PHEV","2A","Light-Duty (Class 1-2A)",1,15,"DMV Snapshot (9/30/2022)",False
"TN","Sullivan County","9/1/2023","BMW","X5","2023","PHEV","2A","Light-Duty (Class 1-2A)",1,19,"DMV Snapshot (9/30/2023)",False
"TN","Maury County","9/1/2024","BMW","X5","2023","PHEV","2A","Light-Duty (Class 1-2A)",1,23,"DMV Snapshot (9/30/2024)",True
"TN","Decatur County","9/1/2024","BMW","X5","2023","PHEV","2A","Light-Duty (Class 1-2A)",1,23,"DMV Snapshot (9/30/2024)",True
"TN","Maury County","6/1/2023","BMW","X5","2023","PHEV","2A","Light-Duty (Class 1-2A)",1,18,"DMV Snapshot (6/30/2023)",False
"TN","Maury County","9/1/2023","BMW","X5","2023","PHEV","2A","Light-Duty (Class 1-2A)",1,19,"DMV Snapshot (9/30/2023)",False
"TN","Roane County","9/1/2024","BMW","X5","2023","PHEV","2A","Light-Duty (Class 1-2A)",1,23,"DMV Snapshot (9/30/2024)",True
"TN","Hamilton County","12/1/2022","BMW","X5","2023","PHEV","2A","Light-Duty (Class 1-2A)",1,16,"DMV Snapshot (12/31/2022)",False
"TN","Cumberland County","3/1/2023","BMW","X5","2023","PHEV","2A","Light-Duty (Class 1-2A)",1,17,"DMV Snapshot (3/31/2023)",False
"TN","Sullivan County","6/1/2024","BMW","X5","2023","PHEV","2A","Light-Duty (Class 1-2A)",1,22,"DMV Snapshot (6/30/2024)",False
"TN","Henderson County","3/1/2024","BMW","X5","2023","PHEV","2A","Light-Duty (Class 1-2A)",1,21,"DMV Snapshot (3/31/2024)",False
"TN","Smith County","9/1/2024","BMW","X5","2023","PHEV","2A","Light-Duty (Class 1-2A)",1,23,"DMV Snapshot (9/30/2024)",True
